Item_ID,Brand_ID,Category,Material,Item_Price_USD,Expected_Wear_Frequency_per_month,usage_label
ITEM-004267,BRAND-3159,Jacket,Organic Cotton,403.38,1,Low
ITEM-004268,BRAND-2063,Sweater,Recycled Polyester,240.6,6,Medium
ITEM-004269,BRAND-1162,Dress,Hemp,292.48,3,Low
ITEM-004270,BRAND-3017,Dress,Organic Cotton,229.69,1,Low
ITEM-004271,BRAND-1225,T-shirt,Bamboo Fabric,106.72,7,Medium
ITEM-004272,BRAND-0580,Jacket,Bamboo Fabric,735.3,4,Medium
ITEM-004273,BRAND-4532,Jacket,Organic Cotton,117.35,1,Low
ITEM-004274,BRAND-0901,Blouse,Hemp,95.8,2,Low
ITEM-004275,BRAND-2510,Skirt,Bamboo Fabric,12.06,3,Low
ITEM-004276,BRAND-1395,Shorts,Tencel,68.48,3,Low
ITEM-004277,BRAND-1413,Sweater,Organic Cotton,157.4,1,Low
ITEM-004278,BRAND-1394,Jeans,Vegan Leather,275.41,11,High
ITEM-004279,BRAND-1964,T-shirt,Vegan Leather,42.81,7,Medium
ITEM-004280,BRAND-3099,Activewear,Vegan Leather,49.97,5,Medium
ITEM-004281,BRAND-2950,Skirt,Bamboo Fabric,234.54,3,Low
ITEM-004282,BRAND-0022,Shorts,Hemp,55.97,3,Low
ITEM-004283,BRAND-2259,Jeans,Recycled Polyester,300.76,3,Low
ITEM-004284,BRAND-4929,Sweater,Recycled Polyester,299.8,3,Low
ITEM-004285,BRAND-2135,T-shirt,Organic Cotton,10.0,10,High
ITEM-004286,BRAND-1165,Sweater,Tencel,388.8,1,Low
ITEM-004287,BRAND-2854,Jacket,Vegan Leather,452.54,1,Low
ITEM-004288,BRAND-4900,Dress,Hemp,313.12,3,Low
ITEM-004289,BRAND-1860,Dress,Vegan Leather,474.41,2,Low
ITEM-004290,BRAND-0443,T-shirt,Hemp,102.57,4,Medium
ITEM-004291,BRAND-2026,Sweater,Vegan Leather,462.33,3,Low
ITEM-004292,BRAND-2568,Activewear,Hemp,30.49,5,Medium
ITEM-004293,BRAND-4591,Activewear,Organic Cotton,45.15,6,Medium
ITEM-004294,BRAND-0834,Sweater,Tencel,55.47,5,Medium
ITEM-004295,BRAND-1285,Skirt,Bamboo Fabric,333.81,3,Low
ITEM-004296,BRAND-2186,Dress,Recycled Polyester,191.65,2,Low
ITEM-004297,BRAND-1510,Activewear,Organic Cotton,126.04,6,Medium
ITEM-004298,BRAND-4033,Activewear,Vegan Leather,137.25,9,High
ITEM-004299,BRAND-1037,Jeans,Recycled Polyester,223.21,11,High
ITEM-004300,BRAND-2141,Activewear,Recycled Polyester,12.12,8,Medium
ITEM-004301,BRAND-0452,Sweater,Recycled Polyester,204.38,1,Low
ITEM-004302,BRAND-0483,Jacket,Hemp,919.6,1,Low
ITEM-004303,BRAND-1620,Dress,Hemp,185.36,1,Low
ITEM-004304,BRAND-2382,Jeans,Organic Cotton,303.9,6,Medium
ITEM-004305,BRAND-0056,Jeans,Tencel,106.78,4,Medium
ITEM-004306,BRAND-2128,Dress,Bamboo Fabric,94.67,4,Medium
ITEM-004307,BRAND-3510,Jacket,Tencel,183.45,3,Low
ITEM-004308,BRAND-2686,Activewear,Recycled Polyester,208.01,4,Medium
ITEM-004309,BRAND-1595,Blouse,Hemp,479.21,2,Low
ITEM-004310,BRAND-2822,Jeans,Tencel,47.13,4,Medium
ITEM-004311,BRAND-1486,Shorts,Recycled Polyester,32.94,4,Medium
ITEM-004312,BRAND-1237,Sweater,Recycled Polyester,290.03,7,Medium
ITEM-004313,BRAND-3346,Activewear,Organic Cotton,61.93,3,Low
ITEM-004314,BRAND-1609,Jacket,Recycled Polyester,260.69,1,Low
ITEM-004315,BRAND-1017,Jeans,Vegan Leather,87.8,4,Medium
ITEM-004316,BRAND-4912,Dress,Bamboo Fabric,291.09,1,Low
ITEM-004317,BRAND-1923,Jacket,Recycled Polyester,339.06,2,Low
ITEM-004318,BRAND-2430,Jeans,Tencel,327.88,6,Medium
ITEM-004319,BRAND-0432,Activewear,Tencel,36.06,5,Medium
ITEM-004320,BRAND-0826,T-shirt,Recycled Polyester,42.07,7,Medium
ITEM-004321,BRAND-4654,Blouse,Organic Cotton,116.94,2,Low
ITEM-004322,BRAND-0771,Activewear,Bamboo Fabric,25.29,4,Medium
ITEM-004323,BRAND-2652,Skirt,Organic Cotton,225.68,2,Low
ITEM-004324,BRAND-1868,Shorts,Recycled Polyester,179.25,1,Low
ITEM-004325,BRAND-4734,Activewear,Tencel,194.14,5,Medium
ITEM-004326,BRAND-0207,Jacket,Vegan Leather,210.45,2,Low
ITEM-004327,BRAND-2437,Blouse,Recycled Polyester,41.95,3,Low
ITEM-004328,BRAND-2261,Jeans,Tencel,375.18,2,Low
ITEM-004329,BRAND-2920,Jeans,Recycled Polyester,154.84,6,Medium
ITEM-004330,BRAND-1109,Blouse,Recycled Polyester,195.46,3,Low
ITEM-004331,BRAND-3211,Blouse,Vegan Leather,185.68,5,Medium
ITEM-004332,BRAND-4659,Skirt,Hemp,165.82,2,Low
ITEM-004333,BRAND-0309,T-shirt,Vegan Leather,10.0,4,Medium
ITEM-004334,BRAND-2318,Jacket,Hemp,78.79,3,Low
ITEM-004335,BRAND-2223,Jeans,Tencel,207.9,1,Low
ITEM-004336,BRAND-1832,T-shirt,Recycled Polyester,38.29,7,Medium
ITEM-004337,BRAND-4656,Dress,Bamboo Fabric,30.05,3,Low
ITEM-004338,BRAND-4684,Dress,Organic Cotton,496.04,3,Low
ITEM-004339,BRAND-4341,Sweater,Hemp,588.48,2,Low
ITEM-004340,BRAND-1445,Dress,Bamboo Fabric,241.41,4,Medium
ITEM-004341,BRAND-1267,Jacket,Hemp,199.34,1,Low
ITEM-004342,BRAND-1862,Sweater,Bamboo Fabric,284.12,2,Low
ITEM-004343,BRAND-3967,Jacket,Tencel,136.21,5,Medium
ITEM-004344,BRAND-2592,Blouse,Tencel,288.17,1,Low
ITEM-004345,BRAND-4186,Coat,Tencel,715.59,1,Low
ITEM-004346,BRAND-3233,T-shirt,Tencel,67.48,8,Medium
ITEM-004347,BRAND-3296,Sweater,Bamboo Fabric,99.1,3,Low
ITEM-004348,BRAND-3483,T-shirt,Tencel,38.87,6,Medium
ITEM-004349,BRAND-1629,Sweater,Organic Cotton,433.73,3,Low
ITEM-004350,BRAND-4385,Coat,Tencel,1479.47,1,Low
ITEM-004351,BRAND-0019,Shorts,Bamboo Fabric,65.89,7,Medium
ITEM-004352,BRAND-0038,Activewear,Hemp,134.83,3,Low
ITEM-004353,BRAND-2583,T-shirt,Tencel,63.39,10,High
ITEM-004354,BRAND-1249,Sweater,Hemp,392.13,5,Medium
ITEM-004355,BRAND-2304,T-shirt,Recycled Polyester,39.58,5,Medium
ITEM-004356,BRAND-1467,Shorts,Bamboo Fabric,134.21,2,Low
ITEM-004357,BRAND-2678,Sweater,Vegan Leather,525.63,5,Medium
ITEM-004358,BRAND-1252,T-shirt,Recycled Polyester,92.22,10,High
ITEM-004359,BRAND-0309,T-shirt,Bamboo Fabric,10.0,5,Medium
ITEM-004360,BRAND-4168,Jeans,Organic Cotton,565.3,10,High
ITEM-004361,BRAND-3133,Jeans,Recycled Polyester,96.19,10,High
ITEM-004362,BRAND-2752,Skirt,Hemp,211.0,1,Low
ITEM-004363,BRAND-2881,Jeans,Vegan Leather,239.76,5,Medium
ITEM-004364,BRAND-1851,Jacket,Organic Cotton,508.35,1,Low
ITEM-004365,BRAND-3417,Dress,Bamboo Fabric,72.68,5,Medium
ITEM-004366,BRAND-4167,Jeans,Hemp,159.45,12,High
ITEM-004367,BRAND-3037,Shorts,Bamboo Fabric,143.77,3,Low
ITEM-004368,BRAND-4971,Activewear,Vegan Leather,122.95,8,Medium
ITEM-004369,BRAND-0488,Jeans,Recycled Polyester,390.41,12,High
ITEM-004370,BRAND-2081,Skirt,Tencel,147.21,1,Low
ITEM-004371,BRAND-4447,Jeans,Tencel,352.81,4,Medium
ITEM-004372,BRAND-0227,Blouse,Vegan Leather,259.9,3,Low
ITEM-004373,BRAND-4828,Jacket,Bamboo Fabric,533.08,1,Low
ITEM-004374,BRAND-0390,T-shirt,Recycled Polyester,75.81,7,Medium
ITEM-004375,BRAND-0298,Sweater,Organic Cotton,449.6,2,Low
ITEM-004376,BRAND-3333,Skirt,Hemp,303.75,6,Medium
ITEM-004377,BRAND-4734,T-shirt,Hemp,94.83,12,High
ITEM-004378,BRAND-3583,T-shirt,Hemp,13.92,9,High
ITEM-004379,BRAND-4695,Skirt,Vegan Leather,374.44,4,Medium
ITEM-004380,BRAND-1582,Jeans,Recycled Polyester,511.95,4,Medium
ITEM-004381,BRAND-4542,Jacket,Organic Cotton,755.9,1,Low
ITEM-004382,BRAND-2344,T-shirt,Tencel,50.87,5,Medium
ITEM-004383,BRAND-4086,Skirt,Recycled Polyester,38.33,1,Low
ITEM-004384,BRAND-1701,Skirt,Tencel,72.56,1,Low
ITEM-004385,BRAND-1482,Sweater,Organic Cotton,187.03,3,Low
ITEM-004386,BRAND-1872,Skirt,Vegan Leather,233.55,6,Medium
ITEM-004387,BRAND-2540,Sweater,Tencel,205.66,2,Low
ITEM-004388,BRAND-4661,Blouse,Bamboo Fabric,259.2,4,Medium
ITEM-004389,BRAND-0473,Dress,Recycled Polyester,506.43,2,Low
ITEM-004390,BRAND-0599,T-shirt,Organic Cotton,112.76,6,Medium
ITEM-004391,BRAND-1022,Jeans,Bamboo Fabric,246.81,3,Low
ITEM-004392,BRAND-4104,Skirt,Hemp,23.15,1,Low
ITEM-004393,BRAND-1570,Dress,Vegan Leather,24.32,1,Low
ITEM-004394,BRAND-2422,Jacket,Hemp,744.21,3,Low
ITEM-004395,BRAND-4348,Coat,Hemp,39.66,1,Low
ITEM-004396,BRAND-1649,Sweater,Organic Cotton,107.31,2,Low
ITEM-004397,BRAND-2546,Sweater,Organic Cotton,717.24,1,Low
ITEM-004398,BRAND-2086,Sweater,Organic Cotton,65.61,3,Low
ITEM-004399,BRAND-3042,Dress,Recycled Polyester,417.56,3,Low
ITEM-004400,BRAND-4610,Jacket,Organic Cotton,486.56,4,Medium
ITEM-004401,BRAND-3090,Dress,Bamboo Fabric,200.2,1,Low
ITEM-004402,BRAND-2461,Activewear,Recycled Polyester,216.12,5,Medium
ITEM-004403,BRAND-1658,T-shirt,Tencel,150.86,6,Medium
ITEM-004404,BRAND-3839,Jacket,Tencel,464.81,2,Low
ITEM-004405,BRAND-2563,Coat,Organic Cotton,400.59,1,Low
ITEM-004406,BRAND-4140,T-shirt,Vegan Leather,58.12,6,Medium
ITEM-004407,BRAND-1879,Shorts,Recycled Polyester,131.23,1,Low
ITEM-004408,BRAND-3395,Sweater,Vegan Leather,240.98,4,Medium
ITEM-004409,BRAND-2060,Jeans,Tencel,63.92,2,Low
ITEM-004410,BRAND-3999,Sweater,Organic Cotton,585.53,3,Low
ITEM-004411,BRAND-1796,Dress,Tencel,138.51,3,Low
ITEM-004412,BRAND-1709,Jeans,Bamboo Fabric,168.5,9,High
ITEM-004413,BRAND-3258,Skirt,Hemp,20.81,4,Medium
ITEM-004414,BRAND-3576,Sweater,Recycled Polyester,311.04,2,Low
ITEM-004415,BRAND-4814,T-shirt,Recycled Polyester,23.21,3,Low
ITEM-004416,BRAND-0339,T-shirt,Tencel,17.35,11,High
ITEM-004417,BRAND-0790,T-shirt,Vegan Leather,21.24,7,Medium
ITEM-004418,BRAND-2797,Sweater,Tencel,61.25,2,Low
ITEM-004419,BRAND-3085,Dress,Vegan Leather,433.32,2,Low
ITEM-004420,BRAND-4923,Jeans,Bamboo Fabric,374.95,3,Low
ITEM-004421,BRAND-0942,Jeans,Hemp,72.11,6,Medium
ITEM-004422,BRAND-1756,T-shirt,Tencel,101.64,8,Medium
ITEM-004423,BRAND-4787,T-shirt,Hemp,107.88,3,Low
ITEM-004424,BRAND-4217,Shorts,Bamboo Fabric,86.52,5,Medium
ITEM-004425,BRAND-0218,Activewear,Bamboo Fabric,117.21,3,Low
ITEM-004426,BRAND-4801,Blouse,Organic Cotton,136.29,1,Low
ITEM-004427,BRAND-1503,Jeans,Tencel,21.25,5,Medium
ITEM-004428,BRAND-2566,Dress,Organic Cotton,384.49,4,Medium
ITEM-004429,BRAND-2719,Dress,Vegan Leather,189.19,1,Low
ITEM-004430,BRAND-3739,Jacket,Bamboo Fabric,580.05,1,Low
ITEM-004431,BRAND-2688,Shorts,Tencel,115.16,6,Medium
ITEM-004432,BRAND-0543,Jeans,Recycled Polyester,139.71,4,Medium
ITEM-004433,BRAND-1218,Dress,Tencel,339.89,1,Low
ITEM-004434,BRAND-0478,Skirt,Organic Cotton,351.89,1,Low
ITEM-004435,BRAND-1088,Shorts,Bamboo Fabric,103.38,2,Low
ITEM-004436,BRAND-3883,Sweater,Organic Cotton,244.93,1,Low
ITEM-004437,BRAND-3323,Skirt,Organic Cotton,162.59,3,Low
ITEM-004438,BRAND-4165,T-shirt,Vegan Leather,88.9,6,Medium
ITEM-004439,BRAND-0735,Coat,Organic Cotton,280.43,1,Low
ITEM-004440,BRAND-3070,Sweater,Vegan Leather,379.85,5,Medium
ITEM-004441,BRAND-2547,Dress,Organic Cotton,322.57,6,Medium
ITEM-004442,BRAND-1794,Skirt,Recycled Polyester,32.42,1,Low
ITEM-004443,BRAND-0954,Sweater,Hemp,293.67,4,Medium
ITEM-004444,BRAND-3814,Jeans,Hemp,314.65,8,Medium
ITEM-004445,BRAND-2640,T-shirt,Tencel,80.9,10,High
ITEM-004446,BRAND-4044,T-shirt,Bamboo Fabric,46.31,5,Medium
ITEM-004447,BRAND-4755,T-shirt,Vegan Leather,51.82,7,Medium
ITEM-004448,BRAND-4879,Activewear,Organic Cotton,114.14,4,Medium
ITEM-004449,BRAND-3074,Blouse,Tencel,212.81,5,Medium
ITEM-004450,BRAND-1892,T-shirt,Organic Cotton,69.26,10,High
ITEM-004451,BRAND-4193,Coat,Vegan Leather,721.03,1,Low
ITEM-004452,BRAND-3987,Jacket,Tencel,77.37,3,Low
ITEM-004453,BRAND-2151,Jeans,Tencel,268.44,8,Medium
ITEM-004454,BRAND-0793,T-shirt,Hemp,11.96,11,High
ITEM-004455,BRAND-1059,Jacket,Hemp,481.93,3,Low
ITEM-004456,BRAND-2319,Jacket,Bamboo Fabric,357.72,3,Low
ITEM-004457,BRAND-1957,T-shirt,Hemp,98.94,13,High
ITEM-004458,BRAND-3316,Jacket,Organic Cotton,155.98,3,Low
ITEM-004459,BRAND-0239,Blouse,Bamboo Fabric,68.98,3,Low
ITEM-004460,BRAND-3818,Dress,Tencel,74.01,1,Low
ITEM-004461,BRAND-3310,Sweater,Organic Cotton,61.11,1,Low
ITEM-004462,BRAND-0518,Jacket,Bamboo Fabric,84.64,2,Low
ITEM-004463,BRAND-0037,Jacket,Recycled Polyester,555.16,1,Low
ITEM-004464,BRAND-3016,Jeans,Organic Cotton,153.19,5,Medium
ITEM-004465,BRAND-2572,Activewear,Vegan Leather,168.37,9,High
ITEM-004466,BRAND-4714,Skirt,Bamboo Fabric,203.95,2,Low
ITEM-004467,BRAND-2047,Blouse,Recycled Polyester,97.31,2,Low
ITEM-004468,BRAND-3463,T-shirt,Vegan Leather,82.21,7,Medium
ITEM-004469,BRAND-0937,Blouse,Hemp,75.98,1,Low
ITEM-004470,BRAND-0883,Sweater,Vegan Leather,55.46,5,Medium
ITEM-004471,BRAND-2255,Dress,Vegan Leather,97.54,3,Low
ITEM-004472,BRAND-3448,T-shirt,Hemp,41.93,9,High
ITEM-004473,BRAND-4750,T-shirt,Bamboo Fabric,33.36,6,Medium
ITEM-004474,BRAND-3374,Jeans,Organic Cotton,171.95,4,Medium
ITEM-004475,BRAND-4607,Dress,Bamboo Fabric,225.4,1,Low
ITEM-004476,BRAND-3847,Shorts,Bamboo Fabric,78.77,3,Low
ITEM-004477,BRAND-2442,Jacket,Bamboo Fabric,430.0,2,Low
ITEM-004478,BRAND-4313,Sweater,Hemp,32.28,3,Low
ITEM-004479,BRAND-3216,T-shirt,Bamboo Fabric,34.58,10,High
ITEM-004480,BRAND-3807,Shorts,Tencel,118.32,3,Low
ITEM-004481,BRAND-0367,Coat,Hemp,1200.32,1,Low
ITEM-004482,BRAND-4743,Jeans,Hemp,481.38,2,Low
ITEM-004483,BRAND-1624,Jeans,Hemp,387.08,3,Low
ITEM-004484,BRAND-4295,Activewear,Tencel,130.52,6,Medium
ITEM-004485,BRAND-4364,Coat,Vegan Leather,804.11,3,Low
ITEM-004486,BRAND-2041,Jacket,Bamboo Fabric,130.2,1,Low
ITEM-004487,BRAND-2471,Activewear,Vegan Leather,116.49,4,Medium
ITEM-004488,BRAND-4963,Shorts,Vegan Leather,141.25,3,Low
ITEM-004489,BRAND-3337,T-shirt,Hemp,96.69,12,High
ITEM-004490,BRAND-3973,Jacket,Organic Cotton,299.96,1,Low
ITEM-004491,BRAND-0224,Shorts,Bamboo Fabric,170.3,6,Medium
ITEM-004492,BRAND-0864,Coat,Tencel,686.79,1,Low
ITEM-004493,BRAND-4389,Jacket,Vegan Leather,613.92,4,Medium
ITEM-004494,BRAND-3229,Activewear,Tencel,40.04,7,Medium
ITEM-004495,BRAND-2595,Jacket,Tencel,1342.4,2,Low
ITEM-004496,BRAND-2163,Jacket,Hemp,633.83,1,Low
ITEM-004497,BRAND-0020,Coat,Hemp,192.51,2,Low
ITEM-004498,BRAND-1535,Blouse,Bamboo Fabric,47.46,1,Low
ITEM-004499,BRAND-2675,Jacket,Recycled Polyester,657.85,4,Medium
ITEM-004500,BRAND-0014,Blouse,Recycled Polyester,330.77,5,Medium
ITEM-004501,BRAND-1412,T-shirt,Bamboo Fabric,10.92,3,Low
ITEM-004502,BRAND-3789,Dress,Organic Cotton,417.93,1,Low
ITEM-004503,BRAND-4804,Sweater,Hemp,497.57,1,Low
ITEM-004504,BRAND-4266,Jeans,Tencel,274.65,6,Medium
ITEM-004505,BRAND-2340,Sweater,Hemp,207.31,1,Low
ITEM-004506,BRAND-0722,Blouse,Tencel,48.0,2,Low
ITEM-004507,BRAND-0507,Jacket,Recycled Polyester,730.73,1,Low
ITEM-004508,BRAND-1671,Sweater,Recycled Polyester,396.94,4,Medium
ITEM-004509,BRAND-2498,Blouse,Recycled Polyester,37.58,1,Low
ITEM-004510,BRAND-2143,Dress,Hemp,261.11,2,Low
ITEM-004511,BRAND-3798,Jeans,Hemp,262.66,2,Low
ITEM-004512,BRAND-4987,Dress,Organic Cotton,21.95,3,Low
ITEM-004513,BRAND-2773,T-shirt,Organic Cotton,95.85,9,High
ITEM-004514,BRAND-3910,T-shirt,Hemp,177.02,5,Medium
ITEM-004515,BRAND-1718,Jacket,Organic Cotton,620.44,3,Low
ITEM-004516,BRAND-2089,Blouse,Tencel,46.17,1,Low
ITEM-004517,BRAND-0127,Jeans,Recycled Polyester,307.12,8,Medium
ITEM-004518,BRAND-0868,Blouse,Tencel,15.36,2,Low
ITEM-004519,BRAND-1174,Blouse,Vegan Leather,174.8,1,Low
ITEM-004520,BRAND-4247,Shorts,Bamboo Fabric,216.42,5,Medium
ITEM-004521,BRAND-1414,Coat,Bamboo Fabric,202.06,1,Low
ITEM-004522,BRAND-3523,Sweater,Organic Cotton,66.59,3,Low
ITEM-004523,BRAND-3241,Jeans,Hemp,224.68,6,Medium
ITEM-004524,BRAND-4997,Sweater,Organic Cotton,61.07,4,Medium
ITEM-004525,BRAND-1838,T-shirt,Vegan Leather,49.53,12,High
ITEM-004526,BRAND-3235,Jeans,Bamboo Fabric,51.77,2,Low
ITEM-004527,BRAND-1060,Dress,Bamboo Fabric,338.72,2,Low
ITEM-004528,BRAND-3942,Shorts,Tencel,178.81,6,Medium
ITEM-004529,BRAND-2296,Activewear,Hemp,246.95,2,Low
ITEM-004530,BRAND-2163,Activewear,Hemp,266.57,12,High
ITEM-004531,BRAND-2007,Jacket,Vegan Leather,117.24,1,Low
ITEM-004532,BRAND-3112,Coat,Hemp,711.76,1,Low
ITEM-004533,BRAND-2062,Sweater,Organic Cotton,346.91,2,Low
ITEM-004534,BRAND-2035,T-shirt,Bamboo Fabric,46.13,7,Medium
ITEM-004535,BRAND-1330,Blouse,Vegan Leather,294.01,2,Low
ITEM-004536,BRAND-0888,T-shirt,Bamboo Fabric,89.65,6,Medium
ITEM-004537,BRAND-1717,Jeans,Hemp,63.07,11,High
ITEM-004538,BRAND-3594,T-shirt,Hemp,52.35,6,Medium
ITEM-004539,BRAND-1861,Sweater,Bamboo Fabric,40.29,4,Medium
ITEM-004540,BRAND-3727,Activewear,Hemp,132.05,4,Medium
ITEM-004541,BRAND-4112,T-shirt,Vegan Leather,107.89,8,Medium
ITEM-004542,BRAND-0816,Dress,Organic Cotton,251.13,1,Low
ITEM-004543,BRAND-1189,Shorts,Recycled Polyester,136.36,4,Medium
ITEM-004544,BRAND-2704,Sweater,Tencel,239.59,1,Low
ITEM-004545,BRAND-2552,Sweater,Hemp,217.66,2,Low
ITEM-004546,BRAND-3606,T-shirt,Tencel,83.51,9,High
ITEM-004547,BRAND-3638,Sweater,Recycled Polyester,88.75,4,Medium
ITEM-004548,BRAND-3538,Jeans,Bamboo Fabric,318.43,10,High
ITEM-004549,BRAND-1231,Shorts,Vegan Leather,142.16,2,Low
ITEM-004550,BRAND-2568,Sweater,Hemp,210.24,3,Low
ITEM-004551,BRAND-2954,Jeans,Recycled Polyester,120.74,3,Low
ITEM-004552,BRAND-4577,Sweater,Recycled Polyester,168.05,6,Medium
ITEM-004553,BRAND-0453,Shorts,Bamboo Fabric,73.28,1,Low
ITEM-004554,BRAND-0280,Dress,Hemp,30.16,3,Low
ITEM-004555,BRAND-4666,Dress,Bamboo Fabric,391.85,1,Low
ITEM-004556,BRAND-4736,Shorts,Vegan Leather,165.22,2,Low
ITEM-004557,BRAND-2621,T-shirt,Organic Cotton,81.7,13,High
ITEM-004558,BRAND-3868,Jacket,Bamboo Fabric,357.32,1,Low
ITEM-004559,BRAND-2485,Blouse,Hemp,180.85,4,Medium
ITEM-004560,BRAND-3745,Blouse,Recycled Polyester,329.82,2,Low
ITEM-004561,BRAND-0943,Jeans,Tencel,193.29,14,High
ITEM-004562,BRAND-2750,Activewear,Vegan Leather,91.73,4,Medium
ITEM-004563,BRAND-1265,Sweater,Organic Cotton,457.7,5,Medium
ITEM-004564,BRAND-1616,Activewear,Vegan Leather,12.68,8,Medium
ITEM-004565,BRAND-4086,Shorts,Hemp,28.96,6,Medium
ITEM-004566,BRAND-1208,T-shirt,Tencel,34.39,4,Medium
ITEM-004567,BRAND-2306,Activewear,Hemp,161.2,4,Medium
ITEM-004568,BRAND-2274,Jeans,Recycled Polyester,433.8,4,Medium
ITEM-004569,BRAND-0749,Sweater,Recycled Polyester,52.52,3,Low
ITEM-004570,BRAND-3840,Activewear,Tencel,77.84,2,Low
ITEM-004571,BRAND-1034,Sweater,Organic Cotton,203.1,3,Low
ITEM-004572,BRAND-0245,Skirt,Hemp,66.71,2,Low
ITEM-004573,BRAND-1107,T-shirt,Hemp,95.65,4,Medium
ITEM-004574,BRAND-0423,Shorts,Tencel,221.41,4,Medium
ITEM-004575,BRAND-2774,Shorts,Recycled Polyester,82.97,5,Medium
ITEM-004576,BRAND-0288,Jacket,Tencel,171.17,1,Low
ITEM-004577,BRAND-1804,T-shirt,Tencel,53.56,9,High
ITEM-004578,BRAND-0864,Jacket,Tencel,746.13,7,Medium
ITEM-004579,BRAND-1395,Sweater,Vegan Leather,134.03,3,Low
ITEM-004580,BRAND-4652,Sweater,Tencel,223.13,4,Medium
ITEM-004581,BRAND-2490,Sweater,Recycled Polyester,419.19,2,Low
ITEM-004582,BRAND-2161,T-shirt,Tencel,142.63,8,Medium
ITEM-004583,BRAND-3474,Sweater,Recycled Polyester,273.76,3,Low
ITEM-004584,BRAND-2669,Blouse,Tencel,298.12,4,Medium
ITEM-004585,BRAND-2053,Sweater,Organic Cotton,192.85,1,Low
ITEM-004586,BRAND-3684,Jeans,Recycled Polyester,230.99,4,Medium
ITEM-004587,BRAND-4235,Jeans,Vegan Leather,213.49,12,High
ITEM-004588,BRAND-1792,Skirt,Tencel,93.22,1,Low
ITEM-004589,BRAND-0231,Blouse,Recycled Polyester,47.34,1,Low
ITEM-004590,BRAND-4842,Activewear,Organic Cotton,307.91,11,High
ITEM-004591,BRAND-0798,Activewear,Organic Cotton,49.48,5,Medium
ITEM-004592,BRAND-0875,Dress,Vegan Leather,463.56,4,Medium
ITEM-004593,BRAND-1865,Blouse,Organic Cotton,122.5,4,Medium
ITEM-004594,BRAND-1121,Shorts,Recycled Polyester,55.98,1,Low
ITEM-004595,BRAND-0289,Sweater,Organic Cotton,16.93,3,Low
ITEM-004596,BRAND-4140,Coat,Tencel,423.95,1,Low
ITEM-004597,BRAND-2918,Shorts,Recycled Polyester,69.5,2,Low
ITEM-004598,BRAND-3800,Dress,Vegan Leather,263.1,3,Low
ITEM-004599,BRAND-0810,Shorts,Organic Cotton,91.55,3,Low
ITEM-004600,BRAND-0934,Shorts,Organic Cotton,169.08,3,Low
ITEM-004601,BRAND-0858,T-shirt,Hemp,59.19,9,High
ITEM-004602,BRAND-0557,Skirt,Tencel,292.4,3,Low
ITEM-004603,BRAND-4071,Sweater,Recycled Polyester,345.83,3,Low
ITEM-004604,BRAND-1248,Sweater,Bamboo Fabric,341.92,4,Medium
ITEM-004605,BRAND-1279,T-shirt,Bamboo Fabric,32.11,6,Medium
ITEM-004606,BRAND-0877,Activewear,Tencel,101.35,3,Low
ITEM-004607,BRAND-0005,Sweater,Vegan Leather,255.27,4,Medium
ITEM-004608,BRAND-2344,Jacket,Bamboo Fabric,712.26,1,Low
ITEM-004609,BRAND-0206,Jacket,Tencel,285.38,4,Medium
ITEM-004610,BRAND-1002,Jacket,Recycled Polyester,927.4,2,Low
ITEM-004611,BRAND-0387,Jacket,Bamboo Fabric,314.46,3,Low
ITEM-004612,BRAND-3449,Activewear,Organic Cotton,214.88,7,Medium
ITEM-004613,BRAND-4645,T-shirt,Recycled Polyester,30.61,8,Medium
ITEM-004614,BRAND-4821,Jeans,Bamboo Fabric,257.14,4,Medium
ITEM-004615,BRAND-4405,Dress,Vegan Leather,319.45,2,Low
ITEM-004616,BRAND-0988,T-shirt,Tencel,67.18,9,High
ITEM-004617,BRAND-0341,T-shirt,Recycled Polyester,70.46,6,Medium
ITEM-004618,BRAND-3556,Jeans,Organic Cotton,140.3,6,Medium
ITEM-004619,BRAND-0183,Jacket,Bamboo Fabric,185.13,1,Low
ITEM-004620,BRAND-0804,Activewear,Tencel,264.72,4,Medium
ITEM-004621,BRAND-4101,T-shirt,Organic Cotton,47.02,12,High
ITEM-004622,BRAND-0273,Jeans,Tencel,274.4,7,Medium
ITEM-004623,BRAND-4139,Blouse,Tencel,282.76,1,Low
ITEM-004624,BRAND-1084,Dress,Vegan Leather,607.87,3,Low
ITEM-004625,BRAND-2043,Sweater,Tencel,317.37,3,Low
ITEM-004626,BRAND-0804,Shorts,Hemp,134.18,1,Low
ITEM-004627,BRAND-3093,T-shirt,Tencel,58.65,8,Medium
ITEM-004628,BRAND-0986,Jeans,Organic Cotton,360.77,2,Low
ITEM-004629,BRAND-1657,Jacket,Bamboo Fabric,103.17,1,Low
ITEM-004630,BRAND-4631,T-shirt,Vegan Leather,114.04,13,High
ITEM-004631,BRAND-3134,Coat,Bamboo Fabric,285.97,1,Low
ITEM-004632,BRAND-0793,Blouse,Hemp,17.63,1,Low
ITEM-004633,BRAND-2452,Shorts,Tencel,121.22,3,Low
ITEM-004634,BRAND-2826,Coat,Bamboo Fabric,748.21,1,Low
ITEM-004635,BRAND-4125,Jacket,Organic Cotton,720.59,1,Low
ITEM-004636,BRAND-1559,Jeans,Bamboo Fabric,50.47,5,Medium
